Virheen tekovuosi;Paikannimi;Yhteensä
2015;Piikkirinne kääntäpaikka;6
2015;Piikuja;16
2015;Piikuja 24h p-alue;16
2015;Piikuja kääntäpaikka;9
2015;Piitie;5
2015;Pohjoinen Rastitie;7
2015;Poimulehdentie;1
2015;Polkkakuja;2
2015;Ponikuja;5
2015;Ponikuja kääntäpaikka;1
2015;Poppelitie;3
2015;Porakuja;2
2015;Porttikaari;7
2015;Postimiehenkuja;1
2015;Potinkuja;1
2015;Pronssikuja;53
2015;Pronssikuja kääntäpaikka;9
2015;Pudaskuja;20
2015;Pudasrinne;10
2015;Pudasrinne 24h p-alue;9
2015;Pudasrinne kääntäpaikka;3
2015;Punakiventie;1
2015;Punamultapolku;9
2015;Punamultapolku 12h p-alue;1
2015;Punamultapolku p-alue;53
2015;Punamultatori;1
2015;Purjotie;1
2015;Purotie;1
2015;Purpurikuja;1
2015;Putouskuja;25
2015;Putouskuja kääntäpaikka;2
2015;Putousrinne;15
2015;Putousrinne 24h p-alue;7
2015;Puunhaltijankuja;31
2015;Pyhtäänkorvenkuja;53
2015;Pyhtäänkorvenkuja kääntäpaikka;3
2015;Pyhtäänkorventie;217
2015;Pyykuja;1
2015;Pyyntipolku;7
2015;Pyärrekuja;44
2015;Pyärrekuja p-alue;100
2015;Pyäräkuja kääntäpaikka;6
2015;Pyärärinne;1
2015;Pyärärinne kääntäpaikka;1
2015;Pyärätie;5
2015;Pähkinänkuori;1
2015;Pähkinänsärkijä;18
2015;Pähkinänsärkijä p-alue;9
2015;Pähkinärinteen päiväkoti;1
2015;Pähkinärinteentie;7
2015;Pähkinätie;42
2015;Pähkinätie kääntäpaikka;1
2015;Pääskyläntie;3
2015;Raappavuorenkuja;60
2015;Raappavuorenkuja kääntäpaikka;1
2015;Raappavuorenkuja p-alue;10
2015;Raappavuorenpolku;1
2015;Raappavuorenreuna;73
2015;Raappavuorenreuna 24h p-alue;4
2015;Raappavuorenreuna kääntäpaikka;12
2015;Raappavuorenrinne;23
2015;Raappavuorenrinne kääntäpaikka;1
2015;Raappavuorentie;9
2015;Raatetie;1
2015;Radioasemantie;8
2015;Radioasemantie 12h p alue;10
2015;Radioasemantie 12h p-alue;26
2015;Rahtikuja;1
2015;Rahtikuja 1 p-alue;43
2015;Rahtitie;36
2015;Rahtitie 1 p-alue;22
2015;Rahtitie 2 p-alue;33
2015;Rahtitie 3 p-alue;24
2015;Raikukuja;93
2015;Raikukuja 24h p-alue;32
2015;Raikukuja kääntäpaikka;22
2015;Raikurinne;6
2015;Raiviosuonmäki;81
2015;Raiviosuonmäki 24h p-alue;13
2015;Raiviosuonmäki kääntäpaikka;9
2015;Raiviosuonrinne;3
2015;Raiviosuonrinne kääntäpaikka;3
2015;Raiviotie;1
2015;Rajakentänkuja;2
2015;Rajakentänkuja kääntäpaikka;1
2015;Rajakentänkuja p-alue;9
2015;Rajakentäntie;1
2015;Rajakyläntie;9
2015;Rajatie;24
2015;Rajatorpan kalliosuoja p-alue;25
2015;Rajatorpantie;48
2015;Rakuunatie;3
2015;Rantakukankuja;10
2015;Rasinkatu;103
2015;Rasinkatu 10 vastapäätä;3
2015;Rasinkatu 15 vastapäätä;29
2015;Rasinkatu 5 vastapäätä;1
2015;Rasinrinne;88
2015;Rasinsola;2
2015;Ratakuja;45
2015;Rataraitti;45
2015;Ratastie;34
2015;Ratastie p-alue;30
2015;Ratatie;78
2015;Ratatie 12h p-alue;242
2015;Ratatie p-alue;75
2015;Ratsumiehenpolku;7
2015;Ratsumiehenpuisto;2
2015;Raudikkokuja;38
2015;Raudikkokuja 12h p-alue;7
2015;Raudikkokuja 24h p-alue;10
2015;Rautkallionkatu;19
2015;Rautkalliontie;247
2015;Rautkalliontie kääntäpaikka;2
2015;Rekolantie;1
2015;Rentukkatie;1
2015;Riihikuja;3
2015;Riihikuja kääntäpaikka;1
2015;Riihimiehentie;1
2015;Riihitontuntie;2
2015;Rimakuja;1
2015;Rimakuja 12h p-alue;1
2015;Rinnekuja;3
2015;Rinnetie;4
2015;Robert Huberin tie;20
2015;Rosendalinkuja;90
2015;Rosendalinkuja kääntäpaikka;1
2015;Rosendalinrinki;15
2015;Rosendalinrinki 24h p-alue;35
2015;Rosendalinrinki p-alue;5
2015;Rukkitie;1
2015;Rumpalintie;3
2015;Runkokuja;2
2015;Runkotie;6
2015;Ruokokuja;21
2015;Ruokotie;2
2015;Ruostekuja;4
2015;Ruotsinpiha;3
2015;Ruotsintie;1
2015;Ruukkukuja;49
2015;Ruukkukuja 24h p-alue;32
2015;Ruukkukuja p-alue;1151
2015;Ruukuntekijäntie;43
2015;Ruukuntekijäntie p-alue;6
2015;Ruunikkokuja;5
2015;Ruusukvartsinkatu;17
2015;Ruusuvuorenkuja;1
2015;Ruusuvuorenpolku;2
2015;Ruusuvuorenrinne;4
2015;Rypsipolku;2
2015;Rystypolku p-alue;3
2015;Saagatie;119
2015;Saagatie kääntäpaikka;1
2015;Sahatie;57
2015;Sahatie 24h p-alue;1
2015;Sahatie kääntäpaikka;14
2015;Sairaalakatu;8
2015;Sairaalakatu/Foibe;1
2015;Sakarakuja;2
2015;Sananjalanpolku;1
2015;Sananjalantie;4
2015;Sananjalantie kääntäpaikka;4
2015;Sandbackan aukio;1
2015;Sandbackan raitti;2
2015;Sandbackanraitti;1
2015;Sankarikuja;1
2015;Sankarikuja kääntäpaikka;4
2015;Sanomakulma;1
2015;Sanomatie;3
2015;Santamäentie;4
2015;Santamäentie 24h p-alue;1
2015;Santaradantie;12
2015;Sarakuja;1
2015;Sarkatie;15
2015;Sarkatie kääntäpaikka;1
2015;Satukuja;1
2015;Satukuja 24 h p-alue;1
2015;Satulakuja;53
2015;Satulakuja kääntäpaikka;13
2015;Saturnuksenkuja;2
2015;Saturnuksenkuja kääntäpaikka;1
2015;Saturnuksenrinne;20
2015;Saturnuksenrinne kääntäpaikka;29
2015;Saturnuksenrinne p-alue;1
2015;Satutie 24h p alue;1
2015;Satutie 24h p-alue;23
2015;Sauvatie;71
2015;Savikkatie;4
2015;Seiväspolku;1
2015;Seljapolku;14
2015;Sepänpiha;11
2015;Siikarinne;1
2015;Siilinpuisto;1
2015;Siilireitti;16
2015;Siilitie;11
2015;Siipitie 9 p-alue;13
2015;Silatie;1
2015;Silatie 24 h p-alue;3
2015;Silkkitie;4
2015;Simonkallionkuja;19
2015;Simonkallionkuja 24h p-alue;19
2015;Simonkyläntie;1
2015;Simonpolku;2
2015;Simontie;21
2015;Sinikellonkuja;2
2015;Sinikellonpolku;1
2015;Sinikellontie;42
2015;Sinikellontie kääntäpaikka;30
2015;Sinikuja;5
2015;Sinirikonkuja 6;1
2015;Sinirikontie;1
2015;Sinivuokontie;5
2015;Sipulikuja;1
2015;Sipulitie;60
2015;Sirppikuja;1
2015;Sisukaurankaari;4
2015;Soihtutie;1
2015;Solkikuja;110
2015;Solkikuja kääntäpaikka;2
2015;Solkikuja p 4h;1
2015;Solkikuja p-alue;15
2015;Sorakuja;9
2015;Sorapolku;1
2015;ST1 Lentoasema;67
2015;Staffaksenkuja;14
2015;Staffaksenkuja 7;1
2015;Suitsikuja;40
2015;Suitsikuja kääntäpaikka;13
2015;Suovatie;4
2015;Suunnistajankuja;16
2015;Suunnistajankuja 24h p-alue;6
2015;Suunnistajankuja kääntäpaikka;1
2015;Suvantopolku;1
2015;Suvantotie;34
2015;Suvantotie 24h p-alue;2
2015;Suvantotie kääntäpaikka;11
2015;Sydäntie;6
2015;Sähkätie;2
2015;Säilätie;6
2015;Säkäkuja p-alue;2
2015;Säterinkatu 24h p-alue;13
2015;Säterinkatu p-alue;38
2015;Säteritilankatu;1
2015;Säteritilankatu 24h p-alue;25
2015;Säteritilankatu p-alue;45
2015;Säveltie;2
2015;Taikurintie 24h p-alue;2
2015;Taistonpolku;1
2015;Taivaltie;15
2015;Taivaskero;8
2015;Taivaskero 24h p-alue;5
2015;Taivaskero kääntäpaikka;1
2015;Takojantie;59
2015;Takojantie kääntäpaikka;10
2015;Talkootie;1
2015;Talkootie p-alue;1
2015;Talvikkirinne;86
2015;Talvikkitie;10
2015;Talvikkitie / Unikkotie;1
2015;Talvikkitie 5, Kielotorni;2
2015;Tammenterho;10
2015;Tammimäentie;17
2015;Tammirinteentie;3
2015;Tammistonkatu;13
2015;Tammistonkatu 24h p-alue;109
2015;Tammistontie;3
2015;Tanhurinne p-alue;5
2015;Tanssijantie;4
2015;Tapparakuja;4
2015;Tarhakuja;2
2015;Tarhapuiston koulun piha;61
2015;Tarhurintie;52
2015;Tarinatie;3
2015;Tasetie P 9;26
2015;Teeripolku;27
2015;Teeripuisto;2
2015;Teeritie;2
2015;Teknikontie;7
2015;Teknikontie p-alue;2
2015;Teknobulevardi;226
2015;Teletie;43
2015;Tennistie;36
2015;Terhitie;1
2015;Terhokuja;12
2015;Terhokuja kääntäpaikka;3
2015;Terhotie;81
2015;Terhotie kääntäpaikka;10
2015;Terminaalitie;4
2015;Terminaalitie / Tutkatie;1
2015;Terminaalitie X Tutkatie;1
2015;Tertunkuja;3
2015;Tervahaudantie;1
2015;Tervakkopolku;1
2015;Tervakkotie;1
2015;Tietotie;171
2015;Tiilenlyäjänkuja;4
2015;Tiilenpolttajankuja;4
2015;Tiilenpolttajankuja kääntäpaik;2
2015;Tiilitie;5
2015;Tikkuraitti;2
2015;Tikkuraitti 16-18;1
2015;Tikkurilan  urheilupuisto;6
2015;Tikkurilan asema p-alue;26
2015;Tikkurilan terveysasema p-alue;14
2015;Tikkurilan tori;1
2015;Tikkurilan tori p-alue;2
2015;Tikkurilanaukio;46
2015;Tikkurilantie;23
2015;Tikkurilantie (Vernissa);16
2015;Tikkurilantori;4
2015;Tilkunpellon Urheilup. p-alue;5
2015;Tilkuntie;21
2015;Tilkuntie 24h p-alue;12
2015;Timmermalmintie;2
2015;Toinen savu;1
2015;Tornimäki;124
2015;Tornimäki 24h p-alue;75
2015;Tornimäki kääntäpaikka;2
2015;Tukkilaisentie;2
2015;Tullimiehentie;2
2015;Tulppaanitie;7
2015;Tulvaniityntie;2
2015;Tunturipolku;4
2015;Tuohipolku;1
2015;Tuomirinne;7
2015;Tutkatie;48
2015;Tutkatie P20;45
2015;Tuulensuuntie;2
2015;Tuulitie;1
2015;Tuulitie 24h p-alue;1
2015;Tuupakantie;3
2015;Tuurakuja p-alue;75
2015;Tykkikuja;27
2015;Tädyketie;64
2015;Tähkäkuja;26
2015;Ukonkivenpolku;31
2015;Ukonkivenpolku 24h p-alue;16
2015;Ukonkivenpolku kääntäpaikka;2
2015;Ulkoniitynkuja;9
2015;Ulrikankuja;8
2015;Ulrikankuja p-alue;2
2015;Ulrikantori;1
2015;Unikkoparkki;14
2015;Unikkotie;265
2015;Unikkotie 12h p-alue;29
2015;Unikkotie 13 p-halli;26
2015;Unikkotie 15 p-alue;12
2015;Unikkotie 5 p-alue;199
2015;Unikkotie p-alue;500
2015;Unikkotie torialue;108
2015;Unikkotie, Prisma-halli;587
2015;Unikkotien maksullinen p-alue;733
2015;Uomakuja;20
2015;Uomakuja p-alue;3
2015;Uomarinne;18
2015;Uomarinne 24h p-alue;12
2015;Uomarinne p-alue;9
2015;Uomatie;6
2015;Uomatie 24h p-alue;29
2015;Uomatie ka & la p-alue;8
2015;Uomatie p-alue;16
2015;Uranuksenkuja;11
2015;Uranuksentie;22
2015;Urheilutie;4
2015;Urpiaisentie 12h p-alue;3
2015;Urpiaisentie p-alue;51
2015;Uudenrajanpuisto;1
2015;Uudentuvankuja;7
2015;Uudentuvantie;20
2015;Uusiniitynkuja;13
2015;Uusiniitynpolku;2
2015;Uusiniityntie;14
2015;Uusiraja;20
2015;Uusitie;9
2015;Vaahtokuja;30
2015;Vaahtorinne;15
2015;Vaahtorinne kääntäpaikka;2
2015;Vaaralankuja;2
2015;Vaaralankulma;6
2015;Vaaralantie;1
2015;Vaihdepolku;5
2015;Vainiotie;3
2015;Valkoisenlähteentie;2
2015;Valkotie;2
2015;Vallikuja kääntäpaikka;4
2015;Vallinojantie;1
2015;Valliraitti;4
2015;Valtimotie;1
2015;Valtuustokatu;16
2015;Valtuustokatu kääntäpaikka;9
2015;Vanamonkuja;7
2015;Vanamonkuja 1;6
2015;Vanamontie;21
2015;Vanamontie 24h p-alue;40
2015;Vanamontie p-alue;54
2015;Vanha Hämeenlinnantie;77
2015;Vanha Kaarelantie;2
2015;Vanha Kannistontie;2
2015;Vanha Myllypolku;1
2015;Vanha Nurmijärventie;2
2015;Vanha Sahatie;4
2015;Vanha Soratie;8
2015;Vanha Soratie kääntäpaikka;3
2015;Vanhatie;1
2015;Vankkurikuja;4
2015;Vantaa Lehtikallio 2;1
2015;Vantaa Lehtikallio 4;2
2015;Vantaanaukio;332
2015;Vantaanaukio p-alue;101
2015;Vantaanjänne;4
2015;Vantaankallio;45
2015;Vantaankallio kääntäpaikka;5
2015;Vantaankosken asema;85
2015;Vantaankoskentie;1
2015;Vantaanlaaksontie;4
2015;Vantaanmäki;10
2015;Vantaanmäki kääntäpaikka;6
2015;Vantaanpuiston ostoskeskus;16
2015;Vantaanreitti;2
2015;Vantaanrinne;3
2015;Vapaalantie;18
2015;Variskuja;12
2015;Varistonkuja;11
2015;Varistonkuja 24h p-alue;15
2015;Varistonkuja kääntäpaikka;6
2015;Varistonkuja p-alue;25
2015;Varpukallionkuja;14
2015;Varpusenkuja;11
2015;Vartiokuja;9
2015;Vartiokuja 8;2
2015;Vartiokuja kääntäpaikka;1
2015;Vartiotie;1
2015;Vartiotie 24h p-alue;5
2015;Varuskuja;14
2015;Varuskuja kääntäpaikka;7
2015;Vasamakuja;8
2015;Vaskikuja;9
2015;Vaskipellontie;50
2015;Vaskivuorentie;24
2015;Vaunukalliontie;3
2015;Vaunukuja;32
2015;Vehkapolku;6
2015;Vehkatie;1
2015;Vellamonkuja;1
2015;Vellikellonkuja;4
2015;Venuksenkuja;21
2015;Venuksenkuja p-alue;23
2015;Vernissakatu;74
2015;Vernissakatu p-alue;532
2015;Vernissakatu p-halli;1
2015;Veromäentie;5
2015;Vesikkopuisto;4
2015;Vetokuja;3
2015;Vetotie;7
2015;Vetotie 24h p-alue;5
2015;Veturikuja;48
2015;Veturikuja 7 p-alue;10
2015;Veturikuja p-alue;4
2015;Veturiraitti;24
2015;Viertolankuja;15
2015;Vierumäentie;1
2015;Viestitie;11
2015;Vihantatie;1
2015;Vihdintie;1
2015;Viherkummuntie;8
2015;Vihertie;14
2015;Vihtapuisto;1
2015;Viidakkokuja;16
2015;Viidakkokuja kääntäpaikka;7
2015;Viidakkopolku;16
2015;Viikinkikuja;22
2015;Viikinkikuja kääntäpaikka;1
2015;Viikinkitie;43
2015;Viinikankaari;2
2015;Viinimarjakaari;1
2015;Viiripolku;1
2015;Viisaritie;13
2015;Viittatie;2
2015;Viljo Sohkasen katu;36
2015;Viljo Sohkasen katu kääntäpaik;16
2015;Virkatie;11
2015;Virnakuja;7
2015;Virnatie;42
2015;Virnatie 5;15
2015;Virpikuja;6
2015;Virsutie;56
2015;Virsutie kääntäpaikka;14
2015;Virtakuja;1
2015;Virtakuja 2h p-alue;26
2015;Virtakuja kääntäpaikka;2
2015;Virtatie;7
2015;Visapolku;1
2015;VT3;1
2015;VT4 Lahdenväylä;1
2015;Vuollemutka;12
2015;Vuorimestarintori;1
2015;Vuoritie;8
2015;Väinä Tannerintie;7
2015;Väritehtaankatu;207
2015;Yhtiänkuja;5
2015;Ylästäntie;3
2015;Ylästäntie / Ollaksentie;1
2015;Yrttikuja;2
2015;Yrttitie;2
2015;äimäkuja;1
2015;äyritie;11
2015;äljytie p-alue;22
2016;Aallottarentie;8
2016;Aamutie;19
2016;Aamutie / Morgonvägen;1
2016;Aapraminkaari;7
2016;Aapraminkaari kääntäpaikka;1
2016;Aapraminpolku;21
2016;Aapramintie;68
2016;Aapramintie kääntäpaikka;3
2016;ABC Deli Petikko;23
2016;Ahdetie kääntäpaikka;5
2016;Ahmakuja;2
2016;Ahmatie;1
2016;Ainonkuja;3
2016;Ainontie;3
2016;Aitanavain;23
2016;Aitanporras;5
2016;Aittarivi;2
2016;Akanapolku;8
2016;Andersinkatu;2
2016;Antaksentie;36
2016;Apajakuja;58
2016;Apajakuja kääntäpaikka;12
2016;Arinatie;141
2016;Arinatie / ärilsvägen;4
2016;Arinatie 24h p-alue;7
2016;Arinatie kääntäpaikka;2
2016;Asematie;1515
2016;Asematie / Stationsvägen;15
2016;Asematie 15 p-alue;4
2016;Asematien maksullinen p-alue;4
2016;Askistontie;3
2016;Asolantie;8
2016;Asolantie 24h p-alue;9
2016;Asolantie p-alue;1
2016;Asolanväylä;3
2016;Asterintie;3
2016;Aurinkokivenkuja;11
2016;Aurinkokivenpiha;83
2016;Aurinkokivenpiha p-alue;49
2016;Avaintie;2
2016;Avaintie 24h p-alue;6
2016;Aviabulevardi;8
2016;Bäckbynpuisto;12
2016;Bäckbyntie;28
2016;Bälenraitti;4
2016;Ebbanpolku;1
2016;Elannontie;4
2016;Elannontie kääntäpaikka;20
2016;Emännänkuja;2
2016;Emännänkuja p-alue;1
2016;Epinkoskentie;5
2016;Eppiläntie;3
2016;Erkintie;2
2016;Eräkuja;18
2016;Esikkotie;5
2016;Esikkotie / Gullvivsvägen;1
2016;Esikkotie 5;8
2016;Estepolku;8
2016;Estetie;1
2016;Eteläinen Rastitie;19
2016;Eteläinen Rastitie P-alue;5
2016;Euroopanaukio;6
2016;Evästie;45
2016;Evästie kääntäpaikka;19
2016;Fazerintie;2
2016;Haapakuja;2
2016;Haapakuja kääntäpaikka;2
2016;Haapanatie;2
2016;Haarikkokuja;3
2016;Haarikkotie;11
2016;Haarikkotie p-alue;4
2016;Hagelstamintie;46
2016;Hagelstamintie / Hagelstamväge;7
2016;Hagelstamintie 24h p-alue;13
2016;Hakamaankuja;1
2016;Hakamaankuja 24 h p-alue;3
2016;Hakamaankuja 24h;1
2016;Hakamaankuja 24h p-alue;1
2016;Hakintie;3
2016;Hakkilankaari;15
2016;Hakkilankaari / Haxbäleslingan;1
2016;Hakokuja;3
2016;Hakokuja kääntäpaikka;1
2016;Hakopolku;10
2016;Hakopolku p-alue;67
2016;Hakunilan uimahalli;22
2016;Hakunilan uimahalli p-alue;2
2016;Hakunilantie;2
2016;Hakunilantie 24h p-alue;24
2016;Hakunilantie p-alue;13
2016;Halkotie;5
2016;Halmekuja;2
2016;Halmekuja p-alue;2
2016;Haltiantie;8
2016;Haltiantie / Haltiavägen;1
2016;Haltiantie 24h;12
2016;Haltiantie 24h P-alue;13
2016;Hanabälentie 24h p-alue;28
2016;Hanabälentie p-alue;9
2016;Hansinkatu;52
2016;Haravakuja;2
2016;Harjunreuna;3
2016;Harjurinne;2
2016;Harmokuja;33
2016;Harmokuja / Grällegränden;1
2016;Harmokuja kääntäpaikka;10
2016;Harmokuja P-alue;6
2016;Harmotie;172
2016;Harmotie / Grällevägen;4
2016;Harmotie kääntäpaikka;8
2016;Harppuunapolku;3
2016;Havukallionkatu;1
2016;Havukoskenkatu;40
2016;Heikantie;1
2016;Heinäkuja kääntäpaikka;4
2016;Heinätie;2
2016;Helmikuja;10
2016;Helmikuja p-alue 4h;10
2016;Hepokuja;124
2016;Hepokuja / Hästgränden;2
2016;Hepokuja 24h p-alue;9
2016;Hepokuja kääntäpaikka;4
2016;Heporinne;33
2016;Heporinne / Hästbrinken;1
2016;Heporinne kääntäpaikka;1
2016;Heporinne P-alue;17
2016;Heporinne Siwa P-alue;1
2016;Hernekuja;3
2016;Hernetie;4
2016;Hertaksentie;67
2016;Hertaksentie / Hertasvägen;5
2016;Hertaksentie p-alue;405
2016;Herttuankuja;9
2016;Herttuantie;36
2016;Herttuantie/Illenpiha risteys;3
2016;Heurekan p-alue;117
2016;Hevoshaantie;1
2016;Hiekkaharjun asema 12h P-alue;21
2016;Hiekkaharjuntie;33
2016;Hiekkaharjuntie 24h P-alue;17
2016;Hiekkaharjuntie kääntäpaikka;1
2016;Hietapellonkuja;11
2016;Hiihtotie;4
2016;Hiirakkokuja;64
2016;Hiirakkokuja 24h p-alue;7
2016;Hiirakkokuja 8;5
2016;Hiirakkokuja8;1
2016;Hiirakkorinne urheilukenttä;1
2016;Hiirakkotie;109
2016;Hiirakkotie kääntäpaikka;6
2016;Hiirakkotie P-alue;10
2016;Hiirimäentie;1
2016;Hiirivuorentie;3
2016;Hirvastie P-alue;4
2016;Honkatie;1
2016;Horsmakuja;30
2016;Hovitie;1
2016;Hukantie;6
2016;Husbackankuja;4
2016;Hyppytie;3
2016;Hyrräkuja;2
2016;Hämeenkyläntie;23
2016;Hämeenkyläntie 12h P;1
2016;Hämeenkyläntie p-alue;11
2016;Ilkantie;7
2016;Illenpiha;42
2016;Ilmailutie;2
2016;Ilmakehä;1
2016;Ilolantie;17
2016;Iltatie;12
2016;Iltatie / Kvällsvägen;3
2016;Iltatähdenkuja;1
2016;Iskoskuja;62
2016;Iskoskuja / Stenflisgränden;7
2016;Iskoskuja kääntäpaikka;94
2016;Iskostie;29
2016;Iskostie / Stenflisvägen;1
2016;Iskostie 8;36
2016;Iskostie p-alue;6
2016;Ismonkuja;4
2016;Ismonkuja p-alue;5
2016;Isonmännyntie 24h P-alue;3
2016;Isännänkuja;7
2016;Isännänkuja kääntäpaikka;2
2016;Itäinen Valkoisenlähteentie;1
2016;Jaspiskuja;488
2016;Jaspiskuja / Jaspiskuja;7
2016;Johdinkuja;1
2016;Johdintie;1
2016;Jokiniemenkatu;13
2016;Jokiniemenkatu / Jokiniemenkat;1
2016;Jokiniemenkatu 12h P-alue;200
2016;Jokiniemenkuja;8
2016;Jousitie;17
2016;Jousitie / Bägvägen;1
2016;Juhlatie;2
2016;Junkkarinkaari;3
2016;Junkkarinkaari 7;3
2016;Junkkarinkaari, vieraspaikat;7
2016;Juurakkotie;2
2016;Jäkkitie;10
2016;Jänätie;1
2016;Jänsaksenkuja;43
2016;Jänsaksenkuja P-alue;16
2016;Jänsaksenkuja puisto;59
2016;Jänsaksenpiha;3
2016;Jänsaksenpiha / Jänsasgärden;1
2016;Jänsaksenpolku;6
2016;Jänsaksentie;5
2016;Kaakkoisväylä;2
2016;Kaavintie;2
2016;Kaislarinne;9
2016;Kaislarinne / Sävbrinken;1
2016;Kaislatie;8
2016;Kaislatie / Sävvägen;3
2016;Kaivokselantie;75
2016;Kaivokselantie / Gruvstavägen;2
2016;Kaivokselantie 24h p-alue;8
2016;Kaivosrinteenkuja;24
2016;Kaivosrinteenkuja kääntäpaikka;4
2016;Kaivosrinteentie;76
2016;Kaivosrinteentie / Gruvhäjdsväg;4
2016;Kaivosrinteentie kääntäpaikka;13
2016;Kaivosrinteentie P-alue;11
2016;Kaivostie 24h p-alue;200
2016;Kaivostie P-alue;8
2016;Kaivosvoudintie;10
2016;Kalkkitie;1
2016;Kallioimarteenpolku;1
2016;Kallioimarteenrinne;3
2016;Kallioimarteentie;10
2016;Kallioimarteentie 24h p-alue;16
2016;Kallioimarteentie 5 P24h;4
2016;Kalliokuja;1
2016;Kalliokuja kääntäpaikka;3
2016;Kallioruohonkuja;8
2016;Kallioruohonkuja kääntäpaikka;1
2016;Kallioruohonpolku;1
2016;Kannelkuja;1
2016;Kannikkotie;1
2016;Kannistontie;2
2016;Kannuskuja;48
2016;Kannuskuja / Sporrgränden;3
2016;Kannuskuja kääntäpaikka;7
2016;Kannuskuja p-alue;10
2016;Kannuspolku;2
2016;Kannuspolku / Sporrstigen;1
2016;Kannuspolku kääntäpaikka;1
2016;Karhumäenkuja;2
2016;Karhumäentie;46
2016;Karhunkierros;26
2016;Karjopolku;1
2016;Karsikkokuja;221
2016;Karsikkokuja / Värdträdsgrände;7
2016;Karsikkokuja 24h p-alue;17
2016;Kaskikalliontie;2
2016;Kaskikalliontie kääntäpaikka;3
2016;Kaskitie / Svedjelandsvägen;1
2016;Kastanjakuja;24
2016;Katriinantie;2
2016;Kaunisharju;1
2016;Kaurapellonkatu;1
2016;Kaurapellonkatu 24h P-alue;46
2016;Kauratie;5
2016;Kauriinrinne;11
2016;Kauriinrinne kääntäpaikka;5
2016;Kauriintie;1
2016;Kaviokuja;38
2016;Kaviokuja kääntäpaikka;13
2016;Kaviokuja p-alue;5
2016;Kehä III;1
2016;Kehävuorenkuja;12
2016;Keihäspolku;1
2016;Keihästie;4
2016;Keihästie / Spjutvägen;2
2016;Keikarinkuja;19
2016;Keimolankaarre;24
2016;Keimolantie;23
2016;Keimolantie / Keimolantie;5
2016;Kellarikuja;1
2016;Kellarimäentie;1
2016;Kellokkaantie;5
2016;Kellokkaantie p-alue;13
2016;Keltakuja;1
2016;Keltamotie;19
2016;Keltamotie / Svalärtsvägen;1
2016;Kenraalintie;4
2016;Kerkkäkuja;4
2016;Kerkkäkuja p-alue;1
2016;Kerokuja;8
2016;Kesantokuja;4
2016;Kesantokuja / Trädesgränden;1
2016;Kesantotie;5
2016;Kesantotie 24h p-alue;1
2016;Kesäkyläntie;3
2016;Kielotie;134
2016;Kielotie / Kielotie;8
2016;Kielotie 11 p-alue;1
2016;Kielotie 13 p-alue;130
2016;Kielotie 15 p-alue;453
2016;Kielotie 21;1
2016;Kielotie 21 p-alue;2
2016;Kielotie 28 P-alue;5
2016;Kielotie 38;2
2016;Kielotie 46;8
2016;Kielotie 46 p-alue;8
2016;Kielotoe 46 p-alue;2
2016;Kierrepolku;3
2016;Kierrepolku / Kierrepolku;1
2016;Kiertotähdentie;1
2016;Kiiltomadontie;3
2016;Kiitoradantie;5
2016;Kiitäjäntie;5
2016;Kilpakuja;2
2016;Kilterinaukio;49
2016;Kilterinkaari;4
2016;Kilterinkaari / Gillerbägen;1
2016;Kilterinkuja;2
2016;Kilterinkulma;1
2016;Kilterinrinne;125
2016;Kilterinrinne / Gillerbrinken;5
2016;Kimalaisenranta;1
2016;Kimokuja;8
2016;Kimokuja P-alue;68
2016;Kirkkokuja;2
2016;Kirvelitie;2
2016;Kirvisenkuja;17
2016;Kisatie;5
2016;Kiskokuja 12h P-alue;2
2016;Kiskotie;6
2016;Kissankäpäläntie;1
2016;Kistolantie;9
2016;Kisällintie;8
2016;Kitarakuja;1
2016;Kiulukuja;27
2016;Kivikirveenkuja;55
2016;Kivikirveenkuja / Stenyxgrände;2
2016;Kivikirveenkuja kääntäpaikka;9
2016;Kivikirveenkuja p-alue;7
2016;Kivimäenkuja;3
2016;Kivimäentie;12
2016;Kivipyykintie;10
2016;Kivistän asema;19
2016;Kivistän asema 12h p-alue;501
2016;Kivistän koulu;12
2016;Kivistän Koulu P-Alue;37
2016;Kivivuorenkuja;37
2016;Kivivuorenkuja / Stenbergsgrän;9
2016;Kivivuorenkuja 4;8
2016;Kivivuorenkuja 5;7
2016;Kivivuorenkuja p-alue;29
2016;Kivivuorentie;30
2016;Knaapinkuja;3
2016;Knaapinkuja 24h p-alue 2;1
2016;Koetilankatu;2
2016;Koetilankatu kääntäpaikka;2
2016;Koiruohontie;2
2016;Koisotie;7
2016;Koivikkorinne;1
2016;Koivikkotie;4
2016;Koivuhaantie;5
2016;Koivukylän asema 12h p-alue;37
2016;Koivukylän puistotie;16
2016;Koivukyläntie;131
2016;Koivukyläntie / Bjärkbyvägen;2
2016;Koivukylänväylä;5
2016;Koivukylänväylä 12 h p-alue;11
2016;Koivukylänväylä 24h P-alue;5
2016;Koivulehdontie;5
2016;Koivumäenkuja;1
2016;Koivumäenrinne;1
2016;Koivumäentie;1
2016;Koivumäentie P-alue;6
2016;Kolmikallionkuja;152
2016;Kolmikallionkuja / Kolmikallio;3
2016;Kolmikallionkuja kääntäpaikka;13
2016;Kolohongankuja;7
2016;Kolohongankuja kääntäpaikka;3
2016;Kolohonganreitti kääntäpaikka;1
2016;Kontiokuja;7
2016;Konttitie;60
